,age,age_bin,job,marital,education,points,y
44364,26,"(17.999, 30.0]",technician,single,secondary,9,no
44365,25,"(17.999, 30.0]",technician,single,secondary,5,no
44366,54,"(47.0, 54.0]",services,married,secondary,5,no
44367,34,"(33.0, 37.0]",management,single,tertiary,7,yes
44368,34,"(33.0, 37.0]",management,married,secondary,7,yes
44369,59,"(54.0, 95.0]",technician,single,secondary,5,no
44370,76,"(54.0, 95.0]",housemaid,married,primary,7,no
44371,32,"(30.0, 33.0]",technician,single,tertiary,7,no
44372,65,"(54.0, 95.0]",retired,divorced,unknown,6,no
44373,37,"(33.0, 37.0]",blue-collar,single,unknown,7,no
44374,55,"(54.0, 95.0]",technician,married,unknown,5,yes
44375,53,"(47.0, 54.0]",admin.,single,secondary,8,yes
44376,63,"(54.0, 95.0]",management,married,tertiary,9,yes
44377,32,"(30.0, 33.0]",unemployed,single,secondary,9,no
44378,24,"(17.999, 30.0]",student,single,secondary,8,no
44379,33,"(30.0, 33.0]",student,single,unknown,9,no
44380,33,"(30.0, 33.0]",management,married,tertiary,9,no
44381,38,"(37.0, 41.0]",technician,single,tertiary,8,no
44382,37,"(33.0, 37.0]",management,single,tertiary,5,yes
44383,30,"(17.999, 30.0]",student,single,secondary,9,no
44384,36,"(33.0, 37.0]",technician,single,secondary,7,no
44385,29,"(17.999, 30.0]",student,single,secondary,7,yes
44386,29,"(17.999, 30.0]",student,single,tertiary,5,yes
44387,38,"(37.0, 41.0]",management,married,tertiary,7,yes
44388,34,"(33.0, 37.0]",admin.,married,tertiary,3,no
44389,62,"(54.0, 95.0]",retired,married,secondary,7,yes
44390,34,"(33.0, 37.0]",technician,married,secondary,4,yes
44391,56,"(54.0, 95.0]",services,married,secondary,9,yes
44392,48,"(47.0, 54.0]",housemaid,single,primary,6,yes
44393,33,"(30.0, 33.0]",technician,married,secondary,8,no
44394,32,"(30.0, 33.0]",admin.,married,secondary,5,no
44395,42,"(41.0, 47.0]",management,married,tertiary,5,yes
44396,68,"(54.0, 95.0]",retired,married,tertiary,9,yes
44397,60,"(54.0, 95.0]",housemaid,married,secondary,5,yes
44398,34,"(33.0, 37.0]",admin.,married,tertiary,5,yes
44399,43,"(41.0, 47.0]",blue-collar,married,primary,9,yes
44400,29,"(17.999, 30.0]",management,married,tertiary,4,no
44401,62,"(54.0, 95.0]",retired,married,secondary,7,yes
44402,29,"(17.999, 30.0]",management,married,tertiary,5,no
44403,68,"(54.0, 95.0]",retired,married,tertiary,9,yes
44404,38,"(37.0, 41.0]",management,married,tertiary,8,yes
44406,63,"(54.0, 95.0]",entrepreneur,married,secondary,9,yes
44407,48,"(47.0, 54.0]",admin.,married,secondary,5,yes
44408,30,"(17.999, 30.0]",services,single,tertiary,8,yes
44409,45,"(41.0, 47.0]",admin.,married,secondary,6,yes
44410,78,"(54.0, 95.0]",retired,married,unknown,6,no
44411,59,"(54.0, 95.0]",unemployed,married,secondary,8,yes
44412,38,"(37.0, 41.0]",management,married,tertiary,6,yes
44413,33,"(30.0, 33.0]",technician,married,secondary,8,no
44414,49,"(47.0, 54.0]",blue-collar,married,secondary,7,yes
44415,80,"(54.0, 95.0]",retired,married,secondary,9,no
44416,30,"(17.999, 30.0]",housemaid,single,tertiary,5,yes
44417,35,"(33.0, 37.0]",management,single,tertiary,8,no
44418,35,"(33.0, 37.0]",unemployed,single,tertiary,7,yes
44419,32,"(30.0, 33.0]",management,married,tertiary,8,yes
44420,93,"(54.0, 95.0]",retired,married,unknown,8,yes
44421,60,"(54.0, 95.0]",housemaid,married,secondary,5,no
44422,30,"(17.999, 30.0]",admin.,single,secondary,9,yes
44423,42,"(41.0, 47.0]",admin.,married,secondary,7,no
44424,33,"(30.0, 33.0]",technician,married,secondary,6,yes
44425,48,"(47.0, 54.0]",housemaid,single,primary,6,yes
44426,38,"(37.0, 41.0]",services,married,secondary,9,yes
44427,28,"(17.999, 30.0]",student,single,secondary,7,no
44428,34,"(33.0, 37.0]",admin.,married,tertiary,5,yes
44429,42,"(41.0, 47.0]",management,married,tertiary,6,yes
44430,36,"(33.0, 37.0]",management,married,tertiary,7,yes
44431,50,"(47.0, 54.0]",management,married,tertiary,9,no
44432,34,"(33.0, 37.0]",technician,married,secondary,4,yes
44433,34,"(33.0, 37.0]",management,married,tertiary,8,no
44434,60,"(54.0, 95.0]",services,married,secondary,9,no
44435,34,"(33.0, 37.0]",admin.,married,tertiary,5,yes
44436,29,"(17.999, 30.0]",management,single,tertiary,7,yes
44437,38,"(37.0, 41.0]",technician,married,secondary,7,yes
44438,53,"(47.0, 54.0]",management,married,tertiary,9,no
44439,41,"(37.0, 41.0]",technician,single,tertiary,7,yes
44440,38,"(37.0, 41.0]",admin.,single,secondary,6,no
44441,45,"(41.0, 47.0]",blue-collar,single,secondary,5,yes
44442,57,"(54.0, 95.0]",technician,divorced,secondary,6,yes
44443,53,"(47.0, 54.0]",management,married,tertiary,8,yes
44444,56,"(54.0, 95.0]",management,divorced,tertiary,9,yes
44445,36,"(33.0, 37.0]",services,married,secondary,6,yes
44446,32,"(30.0, 33.0]",management,single,tertiary,8,no
44447,33,"(30.0, 33.0]",technician,single,secondary,9,yes
44448,41,"(37.0, 41.0]",management,married,tertiary,7,yes
44449,67,"(54.0, 95.0]",retired,divorced,primary,7,no
44450,34,"(33.0, 37.0]",admin.,divorced,secondary,6,yes
44451,45,"(41.0, 47.0]",management,married,tertiary,8,no
44452,28,"(17.999, 30.0]",management,single,tertiary,7,no
44453,29,"(17.999, 30.0]",housemaid,single,tertiary,8,yes
44454,34,"(33.0, 37.0]",management,single,tertiary,6,yes
44455,21,"(17.999, 30.0]",entrepreneur,single,tertiary,8,yes
44456,27,"(17.999, 30.0]",self-employed,single,tertiary,6,yes
44457,37,"(33.0, 37.0]",management,married,tertiary,9,yes
44458,52,"(47.0, 54.0]",housemaid,married,primary,5,no
44459,29,"(17.999, 30.0]",admin.,single,tertiary,4,no
44460,33,"(30.0, 33.0]",student,married,secondary,8,yes
44461,45,"(41.0, 47.0]",management,married,secondary,6,yes
44462,61,"(54.0, 95.0]",blue-collar,married,primary,5,yes
44463,27,"(17.999, 30.0]",technician,single,tertiary,7,yes
44464,22,"(17.999, 30.0]",student,single,secondary,6,yes
44465,37,"(33.0, 37.0]",management,married,secondary,7,yes
44466,82,"(54.0, 95.0]",retired,divorced,primary,5,no
44467,42,"(41.0, 47.0]",admin.,married,tertiary,8,no
44468,45,"(41.0, 47.0]",admin.,married,secondary,7,yes
44469,35,"(33.0, 37.0]",admin.,single,secondary,4,yes
44470,28,"(17.999, 30.0]",blue-collar,single,secondary,6,yes
44471,32,"(30.0, 33.0]",student,single,tertiary,5,no
44472,31,"(30.0, 33.0]",blue-collar,single,secondary,6,yes
44473,62,"(54.0, 95.0]",management,married,tertiary,7,yes
44474,47,"(41.0, 47.0]",management,married,tertiary,8,yes
44475,37,"(33.0, 37.0]",technician,married,tertiary,8,no
44476,35,"(33.0, 37.0]",blue-collar,married,secondary,6,no
44477,25,"(17.999, 30.0]",student,single,secondary,7,no
44478,37,"(33.0, 37.0]",blue-collar,married,secondary,4,no
44479,71,"(54.0, 95.0]",retired,married,secondary,9,no
44480,79,"(54.0, 95.0]",retired,divorced,secondary,7,no
44481,52,"(47.0, 54.0]",technician,married,tertiary,5,no
44482,60,"(54.0, 95.0]",housemaid,married,primary,6,no
44483,75,"(54.0, 95.0]",retired,married,primary,8,no
44484,28,"(17.999, 30.0]",management,single,tertiary,9,no
44485,55,"(54.0, 95.0]",services,married,tertiary,9,no
44486,57,"(54.0, 95.0]",admin.,married,unknown,9,yes
44487,60,"(54.0, 95.0]",technician,married,secondary,7,yes
44488,32,"(30.0, 33.0]",services,married,secondary,6,no
44489,31,"(30.0, 33.0]",blue-collar,married,secondary,4,yes
44490,26,"(17.999, 30.0]",admin.,married,secondary,6,no
44491,66,"(54.0, 95.0]",management,married,tertiary,9,no
44492,25,"(17.999, 30.0]",student,single,secondary,6,yes
44493,19,"(17.999, 30.0]",student,single,unknown,6,yes
44494,40,"(37.0, 41.0]",blue-collar,married,secondary,6,yes
44495,44,"(41.0, 47.0]",entrepreneur,married,tertiary,5,yes
44496,33,"(30.0, 33.0]",management,married,tertiary,8,yes
44497,53,"(47.0, 54.0]",unemployed,married,secondary,6,yes
44498,32,"(30.0, 33.0]",technician,married,secondary,6,yes
44499,30,"(17.999, 30.0]",technician,single,tertiary,9,yes
44500,36,"(33.0, 37.0]",student,single,unknown,7,yes
44501,56,"(54.0, 95.0]",technician,divorced,secondary,9,yes
44502,34,"(33.0, 37.0]",management,married,tertiary,6,no
44503,38,"(37.0, 41.0]",entrepreneur,single,secondary,9,yes
44504,77,"(54.0, 95.0]",retired,married,primary,9,no
44505,22,"(17.999, 30.0]",self-employed,single,secondary,8,yes
44506,34,"(33.0, 37.0]",technician,single,secondary,9,yes
44507,46,"(41.0, 47.0]",self-employed,divorced,secondary,4,no
44508,29,"(17.999, 30.0]",admin.,single,secondary,7,yes
44509,29,"(17.999, 30.0]",blue-collar,single,tertiary,5,no
44510,61,"(54.0, 95.0]",retired,married,secondary,8,yes
44511,62,"(54.0, 95.0]",blue-collar,married,secondary,6,yes
44512,55,"(54.0, 95.0]",technician,married,secondary,9,no
44513,24,"(17.999, 30.0]",student,single,secondary,8,yes
44514,28,"(17.999, 30.0]",services,single,secondary,7,no
44515,65,"(54.0, 95.0]",entrepreneur,married,tertiary,9,yes
44516,70,"(54.0, 95.0]",retired,married,primary,7,yes
44517,60,"(54.0, 95.0]",technician,married,secondary,6,yes
44518,30,"(17.999, 30.0]",student,single,secondary,8,yes
44519,51,"(47.0, 54.0]",management,married,tertiary,7,yes
44520,36,"(33.0, 37.0]",self-employed,single,tertiary,7,yes
44521,42,"(41.0, 47.0]",management,married,tertiary,9,yes
44522,58,"(54.0, 95.0]",management,married,secondary,8,yes
44523,30,"(17.999, 30.0]",admin.,married,secondary,6,no
44524,35,"(33.0, 37.0]",admin.,married,secondary,8,yes
44525,35,"(33.0, 37.0]",technician,single,secondary,7,no
44526,35,"(33.0, 37.0]",technician,married,tertiary,9,yes
44527,43,"(41.0, 47.0]",blue-collar,married,secondary,6,yes
44528,34,"(33.0, 37.0]",technician,single,secondary,8,no
44529,77,"(54.0, 95.0]",retired,married,primary,9,yes
44530,34,"(33.0, 37.0]",blue-collar,married,secondary,6,yes
44531,35,"(33.0, 37.0]",blue-collar,married,secondary,7,yes
44532,39,"(37.0, 41.0]",blue-collar,married,secondary,7,yes
44533,32,"(30.0, 33.0]",student,single,unknown,7,no
44534,75,"(54.0, 95.0]",retired,married,secondary,7,yes
44535,29,"(17.999, 30.0]",management,single,tertiary,6,no
44536,35,"(33.0, 37.0]",self-employed,married,tertiary,9,yes
44537,41,"(37.0, 41.0]",admin.,married,secondary,8,yes
44538,25,"(17.999, 30.0]",student,single,unknown,7,yes
44539,51,"(47.0, 54.0]",blue-collar,married,secondary,7,yes
44540,48,"(47.0, 54.0]",unemployed,married,secondary,8,yes
44541,28,"(17.999, 30.0]",management,single,tertiary,4,no
44542,26,"(17.999, 30.0]",unemployed,single,secondary,7,yes
44543,27,"(17.999, 30.0]",self-employed,single,tertiary,8,no
44545,27,"(17.999, 30.0]",student,single,unknown,7,no
44546,44,"(41.0, 47.0]",technician,divorced,secondary,6,no
44547,44,"(41.0, 47.0]",management,married,tertiary,8,yes
44548,31,"(30.0, 33.0]",management,married,tertiary,8,no
44549,49,"(47.0, 54.0]",services,married,primary,7,yes
44550,29,"(17.999, 30.0]",self-employed,single,tertiary,7,yes
44551,67,"(54.0, 95.0]",housemaid,divorced,secondary,8,yes
44552,42,"(41.0, 47.0]",admin.,divorced,secondary,9,yes
44553,48,"(47.0, 54.0]",technician,single,secondary,6,no
44554,50,"(47.0, 54.0]",technician,divorced,secondary,4,no
44555,58,"(54.0, 95.0]",admin.,married,secondary,6,yes
44556,35,"(33.0, 37.0]",management,married,tertiary,8,yes
44557,45,"(41.0, 47.0]",management,married,tertiary,5,yes
44558,30,"(17.999, 30.0]",technician,single,secondary,5,no
44559,30,"(17.999, 30.0]",services,single,secondary,5,no
44560,37,"(33.0, 37.0]",technician,married,tertiary,7,yes
44561,35,"(33.0, 37.0]",management,divorced,tertiary,9,yes
44562,28,"(17.999, 30.0]",admin.,single,secondary,8,no
44563,24,"(17.999, 30.0]",student,single,secondary,7,no
44564,34,"(33.0, 37.0]",management,single,secondary,6,no
44565,61,"(54.0, 95.0]",retired,married,secondary,7,yes
44566,34,"(33.0, 37.0]",services,married,secondary,4,no
44567,60,"(54.0, 95.0]",technician,divorced,secondary,6,yes
44568,39,"(37.0, 41.0]",admin.,married,secondary,5,no
44569,30,"(17.999, 30.0]",admin.,single,secondary,5,no
44570,60,"(54.0, 95.0]",services,married,tertiary,8,yes
44571,29,"(17.999, 30.0]",technician,single,secondary,6,no
44572,33,"(30.0, 33.0]",technician,married,secondary,6,yes
44573,25,"(17.999, 30.0]",services,single,secondary,6,no
44574,29,"(17.999, 30.0]",management,single,tertiary,8,no
44575,27,"(17.999, 30.0]",blue-collar,single,secondary,7,yes
44576,24,"(17.999, 30.0]",student,single,tertiary,8,no
44577,27,"(17.999, 30.0]",admin.,single,secondary,6,no
44578,36,"(33.0, 37.0]",entrepreneur,married,secondary,4,no
44579,53,"(47.0, 54.0]",admin.,married,secondary,7,no
44580,65,"(54.0, 95.0]",retired,married,primary,7,yes
44581,37,"(33.0, 37.0]",management,single,tertiary,7,no
44582,61,"(54.0, 95.0]",retired,married,tertiary,9,no
44583,24,"(17.999, 30.0]",student,single,secondary,7,yes
44584,32,"(30.0, 33.0]",student,single,secondary,5,no
44585,61,"(54.0, 95.0]",blue-collar,married,secondary,6,no
44586,30,"(17.999, 30.0]",technician,single,secondary,5,no
44587,30,"(17.999, 30.0]",admin.,single,secondary,5,no
44588,23,"(17.999, 30.0]",admin.,single,secondary,6,no
44589,21,"(17.999, 30.0]",student,single,secondary,6,no
44590,22,"(17.999, 30.0]",services,single,unknown,7,no
44591,26,"(17.999, 30.0]",student,single,secondary,8,no
44592,48,"(47.0, 54.0]",admin.,divorced,secondary,6,no
44593,40,"(37.0, 41.0]",management,single,tertiary,3,no
44594,34,"(33.0, 37.0]",technician,single,tertiary,9,no
44595,21,"(17.999, 30.0]",student,single,primary,6,no
44596,28,"(17.999, 30.0]",services,single,secondary,7,no
44597,29,"(17.999, 30.0]",student,single,secondary,7,no
44598,29,"(17.999, 30.0]",admin.,married,secondary,8,no
44599,35,"(33.0, 37.0]",admin.,married,secondary,8,no
44600,38,"(37.0, 41.0]",blue-collar,single,primary,4,no
44601,23,"(17.999, 30.0]",student,single,secondary,5,no
44602,45,"(41.0, 47.0]",services,single,secondary,7,no
44603,20,"(17.999, 30.0]",student,single,primary,7,no
44604,30,"(17.999, 30.0]",blue-collar,married,primary,5,no
44605,23,"(17.999, 30.0]",management,single,tertiary,6,no
44606,27,"(17.999, 30.0]",student,single,primary,4,no
44607,34,"(33.0, 37.0]",entrepreneur,married,secondary,7,no
44608,57,"(54.0, 95.0]",retired,married,tertiary,7,yes
44609,36,"(33.0, 37.0]",management,married,tertiary,9,no
44610,63,"(54.0, 95.0]",admin.,married,secondary,3,yes
44611,55,"(54.0, 95.0]",unemployed,married,primary,8,no
44612,36,"(33.0, 37.0]",admin.,single,tertiary,6,yes
44613,61,"(54.0, 95.0]",housemaid,married,primary,6,yes
44614,52,"(47.0, 54.0]",self-employed,married,tertiary,9,yes
44615,34,"(33.0, 37.0]",admin.,single,tertiary,5,yes
44616,62,"(54.0, 95.0]",unemployed,married,primary,7,no
44617,31,"(30.0, 33.0]",technician,single,secondary,4,no
44618,60,"(54.0, 95.0]",management,married,tertiary,7,yes
44619,28,"(17.999, 30.0]",management,single,tertiary,6,yes
44620,69,"(54.0, 95.0]",technician,married,secondary,9,no
44621,36,"(33.0, 37.0]",management,single,tertiary,6,no
44622,60,"(54.0, 95.0]",management,married,tertiary,7,yes
44623,32,"(30.0, 33.0]",admin.,married,secondary,6,yes
44624,34,"(33.0, 37.0]",management,married,tertiary,7,yes
44625,34,"(33.0, 37.0]",management,married,tertiary,7,no
44626,31,"(30.0, 33.0]",services,single,secondary,5,yes
44627,33,"(30.0, 33.0]",admin.,married,secondary,5,no
44628,38,"(37.0, 41.0]",management,single,tertiary,7,no
44629,28,"(17.999, 30.0]",blue-collar,single,secondary,4,yes
44630,55,"(54.0, 95.0]",admin.,married,secondary,9,yes
44631,65,"(54.0, 95.0]",retired,married,primary,6,yes
44632,22,"(17.999, 30.0]",student,single,secondary,6,yes
44633,65,"(54.0, 95.0]",retired,divorced,primary,8,no
44634,77,"(54.0, 95.0]",retired,married,primary,8,no
44635,37,"(33.0, 37.0]",management,married,tertiary,8,yes
44636,45,"(41.0, 47.0]",services,divorced,primary,7,no
44637,45,"(41.0, 47.0]",technician,married,secondary,7,no
44638,65,"(54.0, 95.0]",technician,married,secondary,8,no
44639,29,"(17.999, 30.0]",blue-collar,married,secondary,9,no
44640,41,"(37.0, 41.0]",technician,married,secondary,3,no
44641,35,"(33.0, 37.0]",management,single,tertiary,6,yes
44642,33,"(30.0, 33.0]",admin.,single,tertiary,5,yes
44643,75,"(54.0, 95.0]",retired,married,primary,8,yes
44644,18,"(17.999, 30.0]",student,single,unknown,6,no
44645,59,"(54.0, 95.0]",management,married,tertiary,9,no
44646,22,"(17.999, 30.0]",services,single,secondary,7,no
44647,30,"(17.999, 30.0]",self-employed,married,tertiary,7,no
44648,28,"(17.999, 30.0]",services,married,secondary,3,no
44649,27,"(17.999, 30.0]",admin.,single,secondary,5,no
44650,32,"(30.0, 33.0]",student,single,secondary,9,no
44652,33,"(30.0, 33.0]",entrepreneur,single,tertiary,6,yes
44653,53,"(47.0, 54.0]",blue-collar,married,secondary,7,no
44654,27,"(17.999, 30.0]",technician,single,tertiary,8,yes
44655,62,"(54.0, 95.0]",management,married,secondary,8,yes
44657,38,"(37.0, 41.0]",management,married,tertiary,7,yes
44658,31,"(30.0, 33.0]",management,single,tertiary,8,no
44659,35,"(33.0, 37.0]",technician,married,secondary,6,no
44660,37,"(33.0, 37.0]",admin.,single,tertiary,7,no
44661,21,"(17.999, 30.0]",student,single,secondary,6,no
44662,22,"(17.999, 30.0]",student,single,unknown,6,no
44663,25,"(17.999, 30.0]",student,single,secondary,8,yes
44664,41,"(37.0, 41.0]",unemployed,single,tertiary,9,yes
44665,25,"(17.999, 30.0]",student,single,secondary,6,yes
44666,25,"(17.999, 30.0]",technician,single,secondary,8,no
44667,48,"(47.0, 54.0]",management,married,tertiary,8,no
44668,32,"(30.0, 33.0]",services,single,tertiary,7,no
44669,88,"(54.0, 95.0]",retired,married,primary,6,no
44670,27,"(17.999, 30.0]",student,single,tertiary,8,yes
44671,32,"(30.0, 33.0]",management,married,tertiary,9,no
44672,40,"(37.0, 41.0]",technician,married,tertiary,7,no
44673,49,"(47.0, 54.0]",admin.,single,tertiary,5,yes
44674,39,"(37.0, 41.0]",services,single,secondary,6,yes
44675,35,"(33.0, 37.0]",admin.,married,secondary,7,no
44676,57,"(54.0, 95.0]",retired,married,primary,9,no
44677,70,"(54.0, 95.0]",retired,divorced,secondary,9,no
44678,60,"(54.0, 95.0]",admin.,married,secondary,9,no
44679,43,"(41.0, 47.0]",technician,married,secondary,8,yes
44680,27,"(17.999, 30.0]",self-employed,single,tertiary,7,no
44682,41,"(37.0, 41.0]",housemaid,married,primary,5,no
44683,32,"(30.0, 33.0]",technician,single,secondary,5,no
44684,22,"(17.999, 30.0]",student,single,secondary,5,no
44685,51,"(47.0, 54.0]",technician,married,secondary,7,no
44686,38,"(37.0, 41.0]",management,single,tertiary,7,no
44687,52,"(47.0, 54.0]",management,married,unknown,8,yes
44688,83,"(54.0, 95.0]",housemaid,married,primary,9,no
44689,48,"(47.0, 54.0]",management,married,tertiary,4,yes
44690,29,"(17.999, 30.0]",unemployed,single,unknown,7,yes
44691,32,"(30.0, 33.0]",entrepreneur,married,secondary,7,yes
44692,43,"(41.0, 47.0]",admin.,single,secondary,7,yes
44693,39,"(37.0, 41.0]",admin.,married,secondary,5,no
44694,65,"(54.0, 95.0]",admin.,married,secondary,8,yes
44695,72,"(54.0, 95.0]",retired,married,secondary,8,yes
44696,61,"(54.0, 95.0]",admin.,divorced,secondary,9,no
44697,33,"(30.0, 33.0]",blue-collar,single,secondary,7,yes
44698,34,"(33.0, 37.0]",technician,married,secondary,6,no
44699,33,"(30.0, 33.0]",technician,married,tertiary,7,no
44700,34,"(33.0, 37.0]",admin.,married,tertiary,6,no
44701,84,"(54.0, 95.0]",retired,divorced,primary,8,no
44702,26,"(17.999, 30.0]",technician,single,secondary,7,yes
44703,37,"(33.0, 37.0]",services,married,secondary,5,yes
44704,52,"(47.0, 54.0]",management,married,tertiary,9,no
44705,38,"(37.0, 41.0]",entrepreneur,married,tertiary,7,no
44706,33,"(30.0, 33.0]",admin.,married,secondary,6,no
44707,33,"(30.0, 33.0]",admin.,married,secondary,6,yes
44708,32,"(30.0, 33.0]",technician,single,secondary,7,no
44709,38,"(37.0, 41.0]",management,married,tertiary,8,no
44710,26,"(17.999, 30.0]",admin.,single,tertiary,7,no
44711,53,"(47.0, 54.0]",admin.,married,secondary,5,no
44712,34,"(33.0, 37.0]",unemployed,single,unknown,6,no
44713,27,"(17.999, 30.0]",management,single,tertiary,7,no
